Новый ID,Исходный ID (id из фида)
431476685,512171
431476688,512172
431476692,512174
431476732,512189
431476746,512194
431476751,512196
431476768,512202
431476797,512213
431476852,512229
431476860,512232
431476927,512246
431476934,512248
431476940,512249
431476963,512255
431476968,512256
431477007,512262
431477025,512266
431477033,512268
431689710,464594
431691320,478259
431696297,512275
431696304,512279
431696306,512280
431696355,512303
431696357,512304
431696368,512309
431696377,512313
431696381,512314
431696404,512323
431696415,512327
431696483,512352
431696486,512353
431696499,512358
432097241,464547
432293638,483548
432640103,455566
432641896,478376
432642015,480019
432642351,482384
432642485,485965
432642550,486684
432642560,486846
432642687,487846
432642725,488344
432642852,490326
432643051,493594
432643255,497627
432643348,498756
432643542,500095
432643549,502288
432643550,502367
432645161,512364
432645183,512372
432645193,512376
432645201,512379
432645225,512392
432645245,512403
432645255,512408
432645258,512409
432645269,512413
432645285,512419
432645289,512421
432645292,512422
432645294,512423
432645315,512432
432645323,512437
432645345,512450
432645347,512507
432857208,454231
432857222,456117
432857237,460463
432857458,466988
432858038,474430
432858668,487977
432858741,501654
432858782,502366
432858785,502368
432859122,512447
432859126,512449
432859148,512469
432859154,512476
432859155,512477
432859166,512500
432859186,512570
432859189,512573
432859190,512574
432859198,512582
432859208,512593
432859217,512602
432859219,512604
433091260,500826
433091369,503951
433091874,512609
433091878,512613
433091892,512627
433091896,512631
433091924,512659
433091925,512660
433091933,512666
433292537,505716
433292720,512673
433292724,512677
433292727,512680
433292729,512682
433292731,512684
433292744,512697
433292747,512700
433292765,512718
433292773,512726
433292776,512729
433292778,512731
433292796,512748
433292807,512759
433292808,512760
433292810,512762
433292813,512765
433292820,512772
433292837,512787
433457627,461749
433458572,512799
433458574,512801
433458575,512802
433458582,512809
433458583,512810
433458597,512824
433458611,512838
433458613,512840
433458615,512842
433458616,512843
433458631,512857
433458640,512864
433458646,512870
433458648,512872
433458654,512878
433458658,512882
433458661,512885
433458662,512886
433458663,512887
433458664,512888
433458673,512897
433458688,512912
433458693,512917
433458702,512926
433458708,512931
433458709,512932
433458712,512935
433458715,512938
433970006,454402
433971101,458043
433971361,458801
433971852,460536
433972245,461715
433972800,463270
433973054,464017
433975265,474108
433975271,475568
433975278,481619
433975279,481756
433975286,483314
433975288,483726
433975593,488714
433975595,489069
433975596,489071
433975598,489721
433975603,490171
433975943,491792
433975944,491795
433975946,493260
433975961,493906
433976038,496423
433976041,497230
433976042,498081
433976044,499463
433976047,499619
433976066,503788
433976070,505271
433976232,512943
433976236,512946
433976257,512960
433976263,512964
433976267,512967
433976278,512977
433976284,512983
433976288,512987
433976298,512997
433976302,513001
433976306,513007
433976307,513008
433976309,513010
433976321,513023
433976324,513026
434148438,461504
434158231,513040
434158277,513054
434158300,513059
434158325,513065
434158348,513069
434158368,513073
434158396,513090
434158407,513096
434158414,513099
434158421,513102
434158424,513104
434158444,513112
434158460,513118
434158468,513121
434158471,513122
434158484,513127
434158494,513130
434158499,513132
434158536,513137
434158543,513139
434158551,513142
434158553,513143
434158576,513151
434158577,513152
434158595,513157
434158610,513161
434282518,456660
434282574,463021
434282577,463843
434282585,466292
434282588,467576
434282591,468429
434282714,473947
434282966,483684
434282968,483788
434283095,493651
434283096,493662
434283101,495282
434283115,496093
434283457,504138
434284965,513164
434285007,513182
434285027,513190
434285028,513191
434285036,513199
434285043,513206
434285067,513234
434285069,513238
434285086,513256
434285098,513268
434285100,513270
434285103,513275
434285105,513280
434285106,513286
434285113,513297
434368447,456145
434368649,459841
434368833,462066
434369231,467544
434370769,480291
434370841,480836
434371526,484339
434372316,490902
434372335,495115
434372378,500885
434372906,513317
434372913,513325
434372916,513331
434372929,513349
434372936,513356
434372938,513358
434372946,513366
434372951,513371
434372952,513372
434372955,513375
434372971,513391
434372975,513395
434563487,513408
434563491,513430
434563494,513433
434563497,513436
434563511,513470
434563512,513471
434563516,513476
434563520,513480
434563522,513482
434563529,513489
434563543,513513
434563545,513515
434563548,513518
434563554,513525
434563559,513530
434563562,513533
434563577,513549
434563623,513600
434563624,513601
434724662,513396
434724678,513452
434724690,513465
434942192,454585
434942301,456475
434942871,461495
434942988,463028
434944132,474252
434945231,479873
434945259,480080
434945338,480414
434945685,481541
434946110,482997
434946978,485855
434948391,490603
434948606,491809
434948943,493210
434948965,493293
434949754,495880
434955434,513609
434955441,513612
434955442,513613
434955449,513616
434955451,513617
434955474,513625
434955498,513633
434955542,513660
434955561,513667
434955563,513668
434955567,513669
434955595,513682
434955608,513694
435123040,468388
435123176,475020
435123179,475123
435123214,477004
435123372,489657
435123375,490718
435123425,493100
435123527,494578
435123528,494581
435123529,494591
435123530,494618
435123531,494826
435123532,494856
435123660,513700
435123670,513710
435123681,513765
435206858,486763
435209116,513802
435209121,513819
435209122,513827
435209123,513831
435209125,513837
435209127,513839
435209128,513840
435209130,513842
435209135,513846
435209141,513852
435209149,513859
435209150,513860
435209153,513863
435209159,513868
435209187,513894
435209191,513898
435209194,513900
435209195,513901
435209196,513902
435209198,513904
435209201,513907
435209204,513909
435209206,513911
435209208,513913
435209211,513916
435340573,454077
435340598,456106
435340690,461549
435340737,468463
435340817,478623
435340940,488949
435340947,489658
435340983,492025
435340984,492029
435340985,492032
435340986,492036
435340987,492037
435340988,492040
435340990,492051
435341089,493572
435341113,494709
435341210,496570
435341273,498317
435343870,513468
435343987,513726
435344051,513918
435344055,513919
435344082,513926
435344113,513936
435344128,513940
435344159,513947
435344162,513948
435344167,513949
435344174,513951
435344193,513956
435344253,513971
435344274,513976
435344277,513977
435344294,513981
435344312,513985
435344338,513991
435344348,513999
435344374,514005
435344384,514009
435344387,514010
435344399,514013
435344416,514017
435344420,514018
435344446,514040
435344468,514044
435344475,514046
435344495,514051
435344516,514059
435344522,514060
435344527,514061
435344541,514065
435344546,514067
435471920,454574
435472872,487066
435473013,494016
435474478,513276
435474487,513334
435474497,513403
435474510,513469
435474522,513548
435474552,513711
435474553,513713
435474560,513721
435474573,513809
435474603,514024
435474605,514025
435474629,514075
435474640,514082
435474645,514085
435474649,514087
435474654,514090
435474662,514094
435474664,514096
435474697,514119
435474699,514120
435474702,514122
435474705,514124
435474716,514130
435474721,514133
435474722,514134
435474734,514142
435474743,514148
435474747,514150
435474764,514160
435474787,514174
435474811,514184
435474820,514186
435474841,514193
435474861,514202
435474867,514206
435732343,462379
435732345,463545
435732346,464223
435732351,466401
435732510,472482
435732590,476017
435732637,479839
435732640,479840
435732680,483973
435732685,486210
435732702,492400
435732706,493203
435732707,493204
435732714,494704
435732718,495303
435732750,499078
435732752,499356
435732821,513438
435732943,513824
435732973,514227
435732977,514231
435732978,514232
435732988,514242
435733001,514255
435733002,514256
435733004,514258
435733005,514259
435733011,514265
435733013,514267
435733019,514273
435733025,514279
435733030,514284
435733037,514291
435733040,514293
435733044,514297
435733046,514299
435733049,514302
435733052,514305
435733054,514307
435733055,514308
435733056,514309
435733064,514320
435733066,514323
435733069,514331
435930687,513187
435930690,513219
435930699,513289
435930703,513306
435930723,513428
435930726,513445
435930727,513448
435930731,513464
